info	erqa_mean	erqa_min	erqa_max	SI_mean	SI_min	SI_max	TI_mean	TI_min	TI_max	ssim_0_mean	ssim_0_min	ssim_0_max	ssim_1_mean	ssim_1_min	ssim_1_max	ssim_2_mean	ssim_2_min	ssim_2_max	lpips_mean	lpips_min	lpips_max	gabor_0_mean	gabor_0_min	gabor_0_max	gabor_1_mean	gabor_1_min	gabor_1_max	gabor_2_mean	gabor_2_min	gabor_2_max	gabor_3_mean	gabor_3_min	gabor_3_max	gabor_4_mean	gabor_4_min	gabor_4_max	gabor_5_mean	gabor_5_min	gabor_5_max	sobel_mean	sobel_min	sobel_max	lbp_mean	lbp_min	lbp_max	haff_mean	haff_min	haff_max	sobel_sd_mean	sobel_sd_min	sobel_sd_max	optical_mean	optical_min	optical_max	fft_mean	fft_min	fft_max	laplac_mean	laplac_min	laplac_max	colorfulness_diff_mean	colorfulness_diff_min	colorfulness_diff_max	colorfulness_mean	colorfulness_min	colorfulness_max	hist_mean	hist_min	hist_max	subjective
cuphead@uavs3e_only_compressed@bitrate=1118	0.737024264339499	0.6453534203380923	0.8605419136325148	54609640.0	28126946.0	89421000.0	100.78676330274955	0	118.38042083436675	0.9058213293719319	0.869329547080543	0.9416146141565703	0.9602985625952621	0.9324839982437396	0.975120970976301	0.9503748027743099	0.9224148357395353	0.9691823880218119	0.089646	0.0354	0.1237	-0.6992025010142787	-3.2604791635463077	-0.1949483405233981	-0.6992025010142787	-3.2604791635463077	-0.1949483405233981	-1.9176241738102773	-4.3161614987745605	-0.3305747572948272	-1.9176241738102773	-4.3161614987745605	-0.3305747572948272	-4.3983171391340345	-7.316735229197624	-0.34406475297410966	-4.3983171391340345	-7.316735229197624	-0.34406475297410966	3943.9482	2123.096	9777.5	-447.5666888882335	-487.96823667119975	-392.9440163687443	10281.273708628352	7709.714651010114	13047.645381447182	3763.105	2036.3892	8016.382	0.13996966	0.04185488	0.38879585	93.3899446841037	58.59990915166123	111.31273647080792	13379.548256728849	8133.872878278834	20911.71776779708	2.856224617329639	1.4272878324348923	6.33391249596999	34.43851730614503	22.687438461366433	51.26613782972646	0.030658294272086186	0.006689452767532724	0.07191007458973184	5.37110848207873
cuphead@vvenc_BasicVSR@bitrate=940	0.6250716516457034	0.4818548387096775	0.7451752062362824	54153732.0	28433616.0	89181560.0	100.77766920335533	0	118.34291110055042	0.8691715565997795	0.8102618000094933	0.9175472163058077	0.9474376260143199	0.8821809089701136	0.9680674231217127	0.9372232459191935	0.8847674128717788	0.9656245521957039	0.14593399	0.0925	0.2098	-0.7585559804517374	-2.709084933557935	-0.12098258043307457	-0.7585559804517374	-2.709084933557935	-0.12098258043307457	-1.3231719579073669	-3.8828515415152602	-0.019710149526220914	-1.3231719579073669	-3.8828515415152602	-0.019710149526220914	-4.468460924119898	-11.073289245056975	-0.17221237937155837	-4.468460924119898	-11.073289245056975	-0.17221237937155837	5071.7114	2554.352	11924.438	-477.56690414912987	-523.4357649224975	-425.1235114646095	12029.675004352566	6596.549628404231	19493.964655759486	5118.296	2698.7964	9847.148	0.24392906	0.08969204	0.43840572	107.46017187284147	79.76389205916486	127.36559913920082	20052.98923678427	10265.542947160662	33214.75894839522	3.4057630389311533	0.6911567202307296	11.295713231474245	33.88897888454352	20.60323148179975	46.304337094222205	0.032371257461479425	0.0016914898832589924	0.0923548240438691	2.612586046364242
cuphead@vvenc_BasicVSR@bitrate=584	0.568300167102017	0.3985549697324741	0.7255406383149771	51750404.0	27704682.0	85001736.0	101.47041152546906	0	118.1441513038739	0.8266791281912071	0.7410153540815598	0.8976851996662166	0.943213705845225	0.8651511372363645	0.9672585680027793	0.932866420028726	0.8769278645590075	0.9642979909526056	0.18780702	0.1135	0.2682	-0.8306680459433098	-2.7511577652815595	-0.13861068815838784	-0.8306680459433098	-2.7511577652815595	-0.13861068815838784	-2.837291287119245	-6.299534701993826	-0.554644646218124	-2.837291287119245	-6.299534701993826	-0.554644646218124	-7.3528773226597135	-15.416674601023928	-2.495629611717621	-7.3528773226597135	-15.416674601023928	-2.495629611717621	6124.851	2883.7603	12119.258	-522.617291558479	-570.6540107630892	-457.0722043616304	13063.97115955445	6391.333741872661	21397.434963097796	5981.186	2953.4688	10672.21	0.47611076	0.14581113	1.414512	119.54537861400067	84.79997969583115	140.58358117410353	24356.696240157253	11013.781185405855	43257.55425356362	3.9733896128917734	0.936304260690985	12.784583841028194	33.321352310582895	20.157409894751844	44.85008513523977	0.03311505950108477	0.0018991625506633249	0.07377327805136084	0.9968352883275424
cuphead@vvenc_BasicVSR@bitrate=1694	0.6810588391165622	0.537027075488614	0.7817557220313728	55695790.0	28699426.0	92011310.0	101.0715560707049	0	119.44243131552784	0.9050440880750708	0.8720993250803609	0.9324716177895113	0.9525562018187713	0.8913657565150314	0.9720476009768301	0.9420359174025009	0.8914924897684577	0.9684800796792491	0.10965401	0.0802	0.1598	-0.9878023763946652	-2.6266000125665876	-0.14795904579508806	-0.9878023763946652	-2.6266000125665876	-0.14795904579508806	-0.6474025671301976	-1.992419915257739	-0.008067050394838165	-0.6474025671301976	-1.992419915257739	-0.008067050394838165	-2.4360362962187367	-5.094768047907512	-0.019964055855447884	-2.4360362962187367	-5.094768047907512	-0.019964055855447884	4153.304	2102.081	10928.934	-426.12741669350703	-461.76400899160603	-397.03904090152145	11558.469386649936	7504.823448956011	15998.268468806242	4315.7627	2399.8125	8995.937	0.110545985	0.06299233	0.26477697	95.94013981263144	72.05605549609298	116.44670575119993	16734.95385710812	9275.14722255124	30017.59737220819	2.8670324038979174	0.7231507366069572	10.755849413978218	34.42770951957676	22.271186068671604	46.84420091171823	0.026923984338789186	0.0008045054523252122	0.07127084406814593	4.43169628958186
cuphead@vvenc_DBVSR@bitrate=940	0.6294857601939169	0.47117184575065524	0.7441710106275509	53683990.0	28342296.0	88577340.0	100.13774557368852	0	118.4582474486272	0.866039318000436	0.8087847980963812	0.9120865808662235	0.9475608996845217	0.8821714779047423	0.9691712893962974	0.9374117938147815	0.8849596605161593	0.9661960770544608	0.149495	0.1008	0.2138	-0.7023534177190435	-2.1769350939569376	-0.11634381834853212	-0.7023534177190435	-2.1769350939569376	-0.11634381834853212	-1.6704487706093267	-4.569476714972965	-0.042897464431799766	-1.6704487706093267	-4.569476714972965	-0.042897464431799766	-5.435229760570126	-9.7293386179932	-1.700820491502043	-5.435229760570126	-9.7293386179932	-1.700820491502043	5245.063	2455.1494	12527.289	-482.4307483222917	-523.0583141486234	-433.89630097524457	11879.768713172094	6838.380656266511	20384.25475704226	5212.6626	2572.878	9799.783	0.28104544	0.09591472	2.4934902	108.55427298777819	80.46589152660913	128.7430233881598	20448.972206940914	9529.99139558898	41863.0958243654	3.617350913331997	0.7682132829942105	11.928342222487736	33.67739101014267	20.50694648633997	45.671708103208715	0.032925952731709285	0.0014862421726729465	0.07283675475305146	2.523389265806046
cuphead@vvenc_DBVSR@bitrate=584	0.564662427312156	0.3762892194115731	0.7277737255855417	51281176.0	27639336.0	84477450.0	101.09927050283056	0	118.28810642690618	0.8239883661522569	0.7412761412458545	0.8936375158986712	0.9433881383333833	0.8664474831927075	0.9684098805214341	0.9334795905244413	0.8782186290633723	0.9657360481599987	0.191676	0.1192	0.2644	-0.7718761181817066	-2.8608255754292897	-0.15012459607201492	-0.7718761181817066	-2.8608255754292897	-0.15012459607201492	-3.431000372009208	-6.450839627657303	-0.9137888604656584	-3.431000372009208	-6.450839627657303	-0.9137888604656584	-8.40657507501848	-16.612088939494498	-1.6448806844909185	-8.40657507501848	-16.612088939494498	-1.6448806844909185	6300.4927	2870.6318	12018.097	-526.3359423676917	-578.2698332093764	-455.0219774911977	12610.90121032794	5754.290573128889	20524.1540385956	6090.8438	2860.4773	10605.407	0.5251292	0.14527427	2.6627908	120.53652535862545	84.68478998860354	141.7366446421214	24661.205545638706	10357.922185457854	43041.479900207894	4.1648501150914345	0.9461337243117782	13.493839083257747	33.12989180838323	19.809508947809608	44.106211242438704	0.030499670700025888	0.0021804567909339545	0.06665027807325989	0.7395028277856202
cuphead@vvenc_DBVSR@bitrate=1694	0.6749794144449526	0.5172475745598275	0.7809361449801726	55100376.0	28752420.0	90817750.0	99.65242721915538	0	118.53656912559158	0.8997910027803371	0.8430432856353125	0.9261964788940973	0.9523011799561375	0.8921359708419346	0.9722531072443594	0.9420000006133225	0.8915791832305353	0.9697533397127323	0.114048995	0.0869	0.1592	-0.6610512753006996	-1.8226661959974044	-0.1049601457635881	-0.6610512753006996	-1.8226661959974044	-0.1049601457635881	-1.083755218718759	-3.1188238110988147	-0.05854449025862555	-1.083755218718759	-3.1188238110988147	-0.05854449025862555	-3.531425797078543	-6.17846215311104	-0.18763399403628891	-3.531425797078543	-6.17846215311104	-0.18763399403628891	4355.8633	1971.597	10936.95	-434.87250694957515	-498.6371426197611	-407.94975180774406	11484.154122639815	6909.285708378255	15884.040701282529	4450.3076	2245.638	8932.128	0.16028734	0.064301446	2.4043028	97.45163150946257	71.70714444517613	117.33712814683632	17148.32509932848	8582.57537106433	42236.64641043368	3.1574355026003627	0.5805899801659109	11.800011019521513	34.1373064208743	21.662581647158543	45.80003930617494	0.027964630327633935	0.0011833459210173947	0.06664085446956271	4.337655353478436
cuphead@vvenc_LGFN@bitrate=940	0.6213764313763851	0.44984182059393807	0.7407211229238394	53558276.0	28281104.0	88463550.0	100.61675308191687	0	118.52158838452239	0.8681083808970727	0.8053821649461	0.9197120359515053	0.9469868956469973	0.8799107767307424	0.9676038651294133	0.9365917698757491	0.8838906898485188	0.9660291084591942	0.14929299	0.0926	0.206	-0.7173303775088917	-2.056574278440439	-0.13961326408002264	-0.7173303775088917	-2.056574278440439	-0.13961326408002264	-1.2261826874129442	-3.778070008539934	-0.025177282870134488	-1.2261826874129442	-3.778070008539934	-0.025177282870134488	-4.398721715201401	-9.757130627848461	-0.34107723886535707	-4.398721715201401	-9.757130627848461	-0.34107723886535707	5180.043	2420.721	11990.704	-478.74717679661967	-523.5207732268128	-428.6140455001446	11755.419614134875	6698.7588402628735	19386.94132657341	5192.9624	2465.5286	10050.536	0.27229816	0.093614236	2.5388527	108.1719795939928	79.4836261559899	126.6643800181404	20701.65289779816	9836.417437258344	41912.1647734879	3.3198760872459836	0.6212887783460062	11.221712006452023	33.97486583622869	20.927129694804158	46.37833831924443	0.029754129341039163	0.0017704454637365785	0.0842672568654147	2.271143360678904
cuphead@vvenc_LGFN@bitrate=584	0.5623480486336843	0.38131669015502306	0.7163683485867011	51014696.0	27673604.0	83710980.0	101.39037462586741	0	118.9131563788383	0.8247641159230719	0.7352022673979682	0.8975346209600124	0.9429153875130649	0.8640140134801454	0.967990609968299	0.9321937248864585	0.8768660881936101	0.9649989922525941	0.19302398	0.1156	0.2649	-0.7804972824048096	-2.786047215795842	-0.13450592689191632	-0.7804972824048096	-2.786047215795842	-0.13450592689191632	-2.7540858648393214	-6.22613977780589	-0.37550357887765257	-2.7540858648393214	-6.22613977780589	-0.37550357887765257	-7.385820642579033	-14.601414377871436	-1.0110581742820155	-7.385820642579033	-14.601414377871436	-1.0110581742820155	6239.3975	2853.545	12345.359	-524.1747307956834	-570.0377180503059	-460.9175631281585	12427.107633519361	5708.941495583923	20840.147912143042	6097.9746	2866.7124	10837.802	0.5106265	0.15104462	2.488258	120.55261938571832	85.14738493215228	140.86014725947695	24957.433912299537	10703.869020125387	43616.16824068799	3.892560701957263	0.9182021357161148	12.617851952525783	33.402181221517395	20.00156605492718	45.0801987919843	0.03145254879851801	0.0017224832453217114	0.06251951637686409	0.7993829678846309
cuphead@vvenc_LGFN@bitrate=1694	0.6713221003285854	0.5071512098587748	0.7758349216872462	55110470.0	28490892.0	91080690.0	100.5519431068866	0	118.87163694763933	0.9045020040333224	0.8493965728856133	0.9359485459737024	0.951885067267742	0.8910137451442254	0.9714720635264312	0.9411319337819313	0.89120633945524	0.9693133328034547	0.110647	0.0769	0.1615	-0.7921383083805135	-1.9014568956280926	-0.13985977139970512	-0.7921383083805135	-1.9014568956280926	-0.13985977139970512	-0.6680033246978191	-2.033678141439358	-0.017171046429796985	-0.6680033246978191	-2.033678141439358	-0.017171046429796985	-2.1440244138886886	-4.6709021305238485	-0.2840627433118872	-2.1440244138886886	-4.6709021305238485	-0.2840627433118872	4231.982	1935.1512	11444.616	-426.0472787836027	-484.7628286079699	-393.47172706561776	10989.751971129417	7062.937632458607	15709.101692967679	4390.504	2201.1423	9028.638	0.14533356	0.062958	2.455821	96.36400540671346	71.62525771646067	117.01704972678482	17350.61384601718	8770.395658121703	42729.519772634936	2.7876858349361195	0.5926719471664583	10.689888779662276	34.507056088538555	22.192445640396194	46.910161546034175	0.026584564771953888	0.000998966153436959	0.07543901068036613	4.4062568426414686
cuphead@vvenc_RBPN@bitrate=940	0.6203765245053307	0.4550567340897879	0.741631884769621	54569340.0	28368918.0	90848110.0	101.38443180261342	0	118.13209968078031	0.8678530883459911	0.8074347211425056	0.9166734031236905	0.9474820728533637	0.8811387199176719	0.9688949298445639	0.9374596314078074	0.884123130456135	0.9667676142701515	0.150327	0.0923	0.2164	-0.8771935698838675	-3.4901898883102613	-0.13619641705548952	-0.8771935698838675	-3.4901898883102613	-0.13619641705548952	-1.1488177557479993	-2.864517403512249	-0.008927642321436642	-1.1488177557479993	-2.864517403512249	-0.008927642321436642	-4.109662699254044	-9.796999506517095	-0.31728192425043544	-4.109662699254044	-9.796999506517095	-0.31728192425043544	5153.089	2386.966	12346.422	-478.8254100969534	-524.2613851887244	-432.43496620879307	11686.838557109375	6401.402971224355	19125.234168501047	5204.255	2458.0193	10195.736	0.24082544	0.09138402	0.50792414	107.65509144122342	78.8415492581632	127.40923499515976	20783.300653230614	9485.274692912168	38028.87318867074	3.40048702968277	0.7947226868440893	11.47938932114598	33.894254893791896	20.69846495626281	46.12066100455047	0.030178992029488264	0.00174839403415243	0.06851111545785055	2.816811210645914
cuphead@vvenc_RBPN@bitrate=584	0.5607057365416325	0.39601080407230416	0.7230656815783064	51865504.0	27615616.0	85966104.0	101.71937362680228	0	119.09911229560564	0.825555828222514	0.7413110182934355	0.8958275721978901	0.9430924812471939	0.8650765084552188	0.9674309886059472	0.9332944709740094	0.8746063738807371	0.965234489431496	0.19495802	0.1206	0.2728	-0.8548834866627221	-2.757718345858443	-0.15243821220202425	-0.8548834866627221	-2.757718345858443	-0.15243821220202425	-2.543547432012157	-6.09076252933012	-0.04799535563235464	-2.543547432012157	-6.09076252933012	-0.04799535563235464	-7.161047218590199	-15.218202456574595	-1.8487761199487402	-7.161047218590199	-15.218202456574595	-1.8487761199487402	6168.665	2766.4514	12200.68	-524.49155000729	-571.7105911210672	-462.9406009414167	12352.683310565279	5731.640341123996	21031.152773920883	6060.3057	2793.5908	10632.765	0.48909095	0.1563433	1.5382241	120.00480272878758	85.3474166544524	140.4150155206152	24866.004456744067	10560.7414512429	44640.4385731144	4.020732411646355	0.8925867106076169	12.814429117048029	33.27400951182832	20.033218522405235	44.81756663026259	0.03175803243632273	0.001686619644999168	0.06553052863177315	0.5307406712798539
cuphead@vvenc_RBPN@bitrate=1694	0.674991105402796	0.5230989187740148	0.7743982401962859	56161460.0	28782348.0	93472430.0	101.60889824566979	0	119.62935220642069	0.9039912255046758	0.8725235917024841	0.9316137408849585	0.952589256932182	0.8914004433529639	0.9712006436952114	0.9422251835572282	0.8906899040494941	0.9689370389356254	0.114801995	0.0837	0.1659	-1.086472368730993	-2.6540046393842736	-0.18607139849913482	-1.086472368730993	-2.6540046393842736	-0.18607139849913482	-0.5405367841989646	-1.6765369093974118	-0.014403826196470479	-0.5405367841989646	-1.6765369093974118	-0.014403826196470479	-2.1099250564559604	-4.896422721166093	-0.02652662387583544	-2.1099250564559604	-4.896422721166093	-0.02652662387583544	4237.1704	1916.0194	11458.966	-426.5890197348705	-464.77844184084097	-400.95012158621427	10985.025636095363	7280.464682971822	15896.33026833552	4427.288	2150.0315	9304.671	0.113798186	0.058958977	0.3504169	96.06164585095148	71.56182239346519	115.61176436166255	17575.593878020092	8600.227206301006	36227.00269136269	2.9065745044242925	0.6737825037778364	10.900356349375855	34.388167419050376	22.16347281500794	46.699693976320596	0.02680466904982169	0.0009088513519197242	0.06251717956032507	4.749708028430071
cuphead@vvenc_SOF-VSR-BI@bitrate=940	0.6345506119021571	0.5353260869565216	0.7172510934835793	59227040.0	32484842.0	95504970.0	99.90200982850526	0	117.90060236363371	0.7370987642973277	0.6404689058263049	0.794106608997869	0.9476827029980263	0.8807572752789978	0.9692223246795916	0.9380948751867727	0.883169252907494	0.9664420697734495	0.15645999	0.1057	0.2106	-3.054346530184097	-5.383697644728736	-0.3275160127664972	-3.054346530184097	-5.383697644728736	-0.3275160127664972	-3.7630685651695455	-7.204799991483436	-0.17032535505860258	-3.7630685651695455	-7.204799991483436	-0.17032535505860258	-3.0924907836705158	-5.700264458495875	-0.10438086908227388	-3.0924907836705158	-5.700264458495875	-0.10438086908227388	10209.958	6451.4478	15744.242	-597.957282851858	-619.4497558317381	-570.8660087971607	18734.550426388534	14211.818145473155	26226.75803449599	8293.662	4887.88	12692.021	0.5368199	0.23381159	3.2504172	130.97702701833055	121.19252339043516	140.82040153043505	39109.41657152795	17442.077743204794	70028.39029993478	3.783976496561641	0.8106530156729406	13.757069013147166	33.51076542691304	20.680552077277117	43.842981312549284	0.028494976301613194	0.0015919379726129297	0.07129862350723695	1.9192638203988104
cuphead@vvenc_SOF-VSR-BI@bitrate=584	0.5871747482579742	0.4611288604898829	0.7049790778916657	56809624.0	31442904.0	92872380.0	100.2844466615017	0	117.749617742542	0.7198970671853344	0.6293968198630008	0.7847106845299254	0.9438272162491796	0.8673794975683641	0.9675821239714991	0.9340916380589762	0.8785940769162064	0.9657603049001148	0.192875	0.1264	0.2617	-2.7276479907870708	-5.321214698631242	-0.5181896858511921	-2.7276479907870708	-5.321214698631242	-0.5181896858511921	-2.2383655903501105	-6.296712623505926	-0.10255293218529647	-2.2383655903501105	-6.296712623505926	-0.10255293218529647	-1.6997231146263716	-5.597029052930943	-0.04518357759764087	-1.6997231146263716	-5.597029052930943	-0.04518357759764087	10270.473	6493.744	15599.03	-610.6970158773194	-636.6780976286211	-584.8042407506977	17679.745921586968	11802.256309706208	25662.877625083278	8364.421	5040.59	12847.686	0.79905504	0.41540894	3.8059409	133.8592854688529	123.46804600936724	142.68544661708714	38551.04138886802	17410.636174476796	68930.8804818276	4.270978408016476	0.9451641329701062	14.806411974411546	33.02376351545819	19.85096059881415	42.793638351284905	0.028428326448503075	0.0018793823715963064	0.06823981400677485	0.48906148294484514
cuphead@vvenc_SOF-VSR-BI@bitrate=1694	0.6669938563242036	0.591568246374645	0.7391113066432029	60596292.0	33015652.0	98192700.0	99.37802135816847	0	117.62262832058646	0.7494274507147642	0.6718473297536616	0.796291618499682	0.9522805187628894	0.8868134983504805	0.9715189916935144	0.9430283956283758	0.891174663404178	0.9699792428785189	0.128618	0.0993	0.1717	-3.320229853131496	-5.7894424354769844	-0.47420562197886534	-3.320229853131496	-5.7894424354769844	-0.47420562197886534	-4.349930652198868	-7.64262759527914	-1.8015934205756392	-4.349930652198868	-7.64262759527914	-1.8015934205756392	-5.280043870742065	-8.593950035370595	-0.7064946466937368	-5.280043870742065	-8.593950035370595	-0.7064946466937368	10197.917	6506.342	15698.941	-584.2664169699503	-603.4078222893701	-558.0815352616497	19450.50149666746	14864.77564580105	24702.263661454188	8284.524	5015.4507	12678.423	0.35674432	0.16982281	2.286883	129.69481480210777	120.84856935511009	140.05081802127498	39856.36944911751	17975.974187787433	71583.34923709564	3.358881181056505	0.7804984362910936	13.3726085951633	33.935860742418164	21.753648846444314	44.22744173053315	0.023809347525799975	0.0007484194443742539	0.06269140489467956	3.418737560913271
cuphead@vvenc_SwinIR@bitrate=940	0.6744728747184979	0.5878346798424251	0.7925406087367923	62513428.0	34858804.0	99972860.0	101.34100300202653	0	118.2544390325895	0.848232373309226	0.8040377211088072	0.878086939191775	0.9599036541434832	0.9246664582792901	0.9749512760744546	0.9450517624461792	0.9153754497577712	0.9688377931607892	0.14249998	0.0988	0.1827	-2.502682841370051	-5.390349465119237	-0.0766203517936318	-2.502682841370051	-5.390349465119237	-0.0766203517936318	-1.682353880415502	-6.841632837812361	-0.04666100845781139	-1.682353880415502	-6.841632837812361	-0.04666100845781139	-4.202157066180792	-9.897338110962874	-0.1562875339822991	-4.202157066180792	-9.897338110962874	-0.1562875339822991	5946.959	3760.4927	12521.428	-489.8214748888442	-543.5282881322737	-413.9818836615921	19419.26977088693	10383.584641153555	26325.614845621363	5669.618	3480.2825	10082.969	0.38995853	0.16645855	0.9313058	107.6019214503768	85.78816917263069	121.51724350722421	23591.151210324195	14207.214786860935	36559.065141220446	1.2619716480406769	0.0677548967732875	3.423968357387981	36.045005395093604	22.362519754276704	56.02953514251145	0.02615729432876108	0.000633618562029021	0.0642068638378364	5.361756798438998
cuphead@vvenc_SwinIR@bitrate=584	0.6415755207131052	0.5519246746053725	0.7650268706076891	60262256.0	34633280.0	95498060.0	101.9158987649355	0	117.55294380816306	0.820236327515058	0.7599189749452606	0.8700138066784338	0.9541242858196217	0.8980814191618723	0.9747515503033933	0.9399478603769803	0.8988221683488201	0.9664329229767442	0.16791601	0.1098	0.2273	-2.5549794184972976	-5.643368882981078	-0.051517070438855846	-2.5549794184972976	-5.643368882981078	-0.051517070438855846	-1.9693619405042182	-9.265643272654822	-0.01638156878416209	-1.9693619405042182	-9.265643272654822	-0.01638156878416209	-3.557179957697946	-14.217539676172068	-0.10936776875531318	-3.557179957697946	-14.217539676172068	-0.10936776875531318	6716.348	3987.862	13265.422	-522.8436875328433	-572.9659675757366	-437.32710869553927	17513.97839978534	9912.624828974413	23592.714235543142	6253.5967	3651.6875	10864.987	0.631223	0.1791241	1.4417624	114.34532734975	87.57015596605571	131.01780966573273	25835.786347405774	14388.901973396025	43285.83172355592	2.0647964601380613	0.16468101746288966	4.484358994391123	35.22994546333661	21.217866250846868	54.44015404769452	0.027099142588056097	0.0006025873281016885	0.06555285388409256	3.986644756693647
cuphead@vvenc_SwinIR@bitrate=1694	0.6906835579318376	0.594043509673276	0.7985520931696568	63593100.0	35156350.0	103790400.0	101.03634621922829	0	117.43157375205817	0.8659164685616235	0.833142092232881	0.8964448187794777	0.9635966899964462	0.9347617960153389	0.9772604564037926	0.9487853818313874	0.9200059109202795	0.9681084693428726	0.129785	0.0978	0.1668	-2.606852684034814	-4.805743111518274	-0.12174782951818572	-2.606852684034814	-4.805743111518274	-0.12174782951818572	-1.5746676350772304	-4.972576469370487	-0.04145062207056242	-1.5746676350772304	-4.972576469370487	-0.04145062207056242	-4.88126085722462	-10.104282420932613	-0.79255860671104	-4.88126085722462	-10.104282420932613	-0.79255860671104	5536.846	3758.4436	12451.757	-458.82433251859106	-509.9774504818816	-391.4881862840819	20477.647798434853	12456.160002183658	28942.242432126783	5355.29	3553.424	9981.85	0.2878201	0.12956981	0.8064805	103.44202639390699	78.89080610006437	119.76282779706911	22645.73563752436	14513.05109203437	37034.03315870417	0.775034938554123	0.0019315965441037974	1.982613316974188	36.5746400884487	24.71868336869948	56.542148440764535	0.022506182846283057	0.0009140195529188993	0.058789883822813804	5.958439012332836
cuphead@vvenc_VRT@bitrate=940	0.6334684998781078	0.4479406754183785	0.7555974368639276	54550384.0	28428802.0	90468910.0	101.7199641405349	0	118.84626839400426	0.8709807572436742	0.8144241070839477	0.9165708400886413	0.9472962291558435	0.882158439457575	0.9686301042422792	0.9368688597271911	0.8835577966202963	0.9669885715509484	0.143676	0.0933	0.2081	-0.8456389422538213	-2.234878836507014	-0.11474530095559003	-0.8456389422538213	-2.234878836507014	-0.11474530095559003	-1.1285992603436503	-3.4659022439254317	-0.011478214590394753	-1.1285992603436503	-3.4659022439254317	-0.011478214590394753	-4.265641285500592	-10.534174707762817	-0.14736437578695585	-4.265641285500592	-10.534174707762817	-0.14736437578695585	5024.3784	2383.1926	12602.141	-476.53110211409586	-522.7752863324738	-422.7126683694256	11880.222906262064	7002.8433510967525	19106.503787977537	5048.4873	2471.4526	9776.1875	0.23945224	0.08596146	0.6689865	106.5315056154002	78.57593066708071	126.85936555713585	19796.72533486607	9694.455116199157	33380.11677630862	3.428414970883559	0.797156542251777	11.499943692501951	33.86632695259111	20.850806814333378	46.1001066331945	0.03197083537612992	0.0017817575930984548	0.0664975568690574	2.7902655782322827
cuphead@vvenc_VRT@bitrate=584	0.570833544475776	0.38330664531625297	0.732604574240652	51885616.0	27819340.0	85671330.0	101.93277734483762	0	118.64734261699135	0.8268595750775749	0.7425398260364511	0.8973479410762135	0.9429805334672564	0.8652256428973958	0.9676603968956393	0.9329074724647444	0.8779282509860575	0.9657708152349201	0.18970598	0.1125	0.2691	-0.8188562798389829	-2.653531274936139	-0.14176190205193404	-0.8188562798389829	-2.653531274936139	-0.14176190205193404	-2.6987415932060372	-7.147032610884189	-0.298317523165592	-2.6987415932060372	-7.147032610884189	-0.298317523165592	-7.043832166106042	-15.700180519961416	-1.7898564828589456	-7.043832166106042	-15.700180519961416	-1.7898564828589456	6102.496	2801.36	11905.305	-523.1404367311114	-571.6152552198025	-455.22192390085957	12831.847704589685	6401.541689312036	20674.11253234344	5974.165	2805.4417	10847.778	0.4827079	0.14275087	1.4210436	119.41023824163784	84.79273840511311	140.93505188348453	24394.53240552267	10952.89276857945	43532.156068818826	4.0154308233475255	0.9559124837718507	12.915863202560708	33.279311100127146	19.936639021400516	44.68418712313574	0.03356750466907364	0.0022215270466648712	0.07190958650432736	0.9373462179053591
cuphead@vvenc_VRT@bitrate=1694	0.6855917121112673	0.5103662434925564	0.7945184445894591	56101644.0	28630252.0	93396050.0	101.79144493594606	0	118.64554756586713	0.9068962337440383	0.8732108680346752	0.9337991203414071	0.9523929014242704	0.8908806908409432	0.9718464826290432	0.9419455996733713	0.8900557799824784	0.9697376893282565	0.109414004	0.0789	0.158	-0.9518708121744424	-1.9763768896738303	-0.16528148914628604	-0.9518708121744424	-1.9763768896738303	-0.16528148914628604	-0.6216152659210282	-2.118346812305628	-0.015386803175611778	-0.6216152659210282	-2.118346812305628	-0.015386803175611778	-2.220957493567019	-4.547837637775137	-0.03810490353395281	-2.220957493567019	-4.547837637775137	-0.03810490353395281	4106.807	1943.9426	11611.747	-424.60271594291453	-460.40417026782023	-395.6703173097522	11448.637747749546	7099.746615196911	15762.82582533982	4224.19	2196.3513	8926.6	0.10837769	0.057087637	0.30234656	94.89388429386936	69.39518249683331	117.02245481402615	16286.161986380022	8859.965236952117	30133.370206467116	2.8865171491922434	0.6878478730958264	10.51969757212035	34.408224774282424	22.21782161623091	47.0803527535761	0.028168810132159394	0.0010378094653632516	0.0700212759638348	4.753443847378112
